# nspin         1
# kick mode    0
# kick strength    0.005000000000
# dim           3
# pol(1)           1.000000000000    0.000000000000    0.000000000000
# pol(2)           0.000000000000    1.000000000000    0.000000000000
# pol(3)           0.000000000000    0.000000000000    1.000000000000
# direction    1
# Equiv. axes  0
# wprime           0.000000000000    0.000000000000    1.000000000000
# kick time        0.000000000000
#%
# Number of time steps =    10000
# PropagationSpectrumDampMode   =    2
# PropagationSpectrumDampFactor =    -1.0000
# PropagationSpectrumStartTime  =     0.0000
# PropagationSpectrumEndTime    =   200.0000
# PropagationSpectrumMinEnergy  =     0.0000
# PropagationSpectrumMaxEnergy  =     0.7350
# PropagationSpectrumEnergyStep =     0.0004
#%
# Electronic sum rule       =         1.946003
# Static polarizability (from sum rule) =         6.942427 b
#%
#       Energy        sigma(1, nspin=1)   sigma(2, nspin=1)   sigma(3, nspin=1)   StrengthFunction(1)
#        [H]                [b^2]               [b^2]               [b^2]               [1/H]        
      0.56924705E+00      0.91846531E+00      0.28080023E-06     -0.87578871E-03      0.63762845E+01
      0.56961454E+00      0.92197700E+00      0.27988725E-06     -0.91429879E-03      0.64006639E+01
      0.56998204E+00      0.92526719E+00      0.27897479E-06     -0.95192178E-03      0.64235054E+01
      0.57034953E+00      0.92832717E+00      0.27806556E-06     -0.98860107E-03      0.64447488E+01
      0.57071702E+00      0.93114873E+00      0.27716225E-06     -0.10242810E-02      0.64643369E+01
      0.57108452E+00      0.93372422E+00      0.27626755E-06     -0.10589071E-02      0.64822169E+01
      0.57145201E+00      0.93604657E+00      0.27538416E-06     -0.10924259E-02      0.64983393E+01
      0.57181950E+00      0.93810927E+00      0.27451477E-06     -0.11247853E-02      0.65126593E+01
      0.57218700E+00      0.93990644E+00      0.27366203E-06     -0.11559343E-02      0.65251358E+01
      0.57255449E+00      0.94143282E+00      0.27282861E-06     -0.11858235E-02      0.65357324E+01
      0.57292198E+00      0.94268379E+00      0.27201711E-06     -0.12144049E-02      0.65444171E+01
      0.57328948E+00      0.94365539E+00      0.27123012E-06     -0.12416319E-02      0.65511622E+01
      0.57365697E+00      0.94434433E+00      0.27047019E-06     -0.12674596E-02      0.65559451E+01
      0.57402446E+00      0.94474800E+00      0.26973983E-06     -0.12918447E-02      0.65587475E+01
      0.57439196E+00      0.94486449E+00      0.26904149E-06     -0.13147458E-02      0.65595562E+01
      0.57475945E+00      0.94469256E+00      0.26837757E-06     -0.13361230E-02      0.65583626E+01
      0.57512694E+00      0.94423170E+00      0.26775043E-06     -0.13559386E-02      0.65551632E+01
      0.57549444E+00      0.94348207E+00      0.26716236E-06     -0.13741565E-02      0.65499590E+01
      0.57586193E+00      0.94244457E+00      0.26661558E-06     -0.13907428E-02      0.65427563E+01
      0.57622942E+00      0.94112076E+00      0.26611225E-06     -0.14056654E-02      0.65335660E+01
      0.57659692E+00      0.93951292E+00      0.26565445E-06     -0.14188946E-02      0.65224039E+01
      0.57696441E+00      0.93762401E+00      0.26524421E-06     -0.14304026E-02      0.65092905E+01
      0.57733190E+00      0.93545769E+00      0.26488345E-06     -0.14401638E-02      0.64942511E+01
      0.57769940E+00      0.93301825E+00      0.26457403E-06     -0.14481548E-02      0.64773158E+01
      0.57806689E+00      0.93031068E+00      0.26431772E-06     -0.14543546E-02      0.64585190E+01
      0.57843438E+00      0.92734059E+00      0.26411621E-06     -0.14587444E-02      0.64378996E+01
      0.57880188E+00      0.92411422E+00      0.26397111E-06     -0.14613077E-02      0.64155011E+01
      0.57916937E+00      0.92063841E+00      0.26388391E-06     -0.14620305E-02      0.63913709E+01
      0.57953686E+00      0.91692062E+00      0.26385605E-06     -0.14609011E-02      0.63655608E+01
      0.57990435E+00      0.91296883E+00      0.26388886E-06     -0.14579100E-02      0.63381262E+01
      0.58027185E+00      0.90879161E+00      0.26398355E-06     -0.14530506E-02      0.63091265E+01
      0.58063934E+00      0.90439800E+00      0.26414128E-06     -0.14463184E-02      0.62786247E+01
      0.58100683E+00      0.89979755E+00      0.26436308E-06     -0.14377114E-02      0.62466869E+01
      0.58137433E+00      0.89500029E+00      0.26464989E-06     -0.14272302E-02      0.62133828E+01
      0.58174182E+00      0.89001666E+00      0.26500257E-06     -0.14148777E-02      0.61787848E+01
      0.58210931E+00      0.88485749E+00      0.26542184E-06     -0.14006593E-02      0.61429681E+01
      0.58247681E+00      0.87953400E+00      0.26590837E-06     -0.13845831E-02      0.61060108E+01
      0.58284430E+00      0.87405774E+00      0.26646268E-06     -0.13666593E-02      0.60679927E+01
      0.58321179E+00      0.86844054E+00      0.26708523E-06     -0.13469008E-02      0.60289963E+01
      0.58357929E+00      0.86269452E+00      0.26777636E-06     -0.13253227E-02      0.59891056E+01
      0.58394678E+00      0.85683201E+00      0.26853631E-06     -0.13019428E-02      0.59484061E+01
      0.58431427E+00      0.85086554E+00      0.26936522E-06     -0.12767809E-02      0.59069850E+01
      0.58468177E+00      0.84480779E+00      0.27026313E-06     -0.12498595E-02      0.58649301E+01
      0.58504926E+00      0.83867155E+00      0.27122999E-06     -0.12212031E-02      0.58223303E+01
      0.58541675E+00      0.83246971E+00      0.27226564E-06     -0.11908386E-02      0.57792751E+01
      0.58578425E+00      0.82621517E+00      0.27336982E-06     -0.11587953E-02      0.57358541E+01
      0.58615174E+00      0.81992084E+00      0.27454218E-06     -0.11251043E-02      0.56921568E+01
      0.58651923E+00      0.81359962E+00      0.27578228E-06     -0.10897992E-02      0.56482728E+01
      0.58688673E+00      0.80726428E+00      0.27708958E-06     -0.10529153E-02      0.56042909E+01
      0.58725422E+00      0.80092754E+00      0.27846344E-06     -0.10144901E-02      0.55602991E+01
      0.58762171E+00      0.79460190E+00      0.27990314E-06     -0.97456317E-03      0.55163845E+01
      0.58798921E+00      0.78829974E+00      0.28140786E-06     -0.93317570E-03      0.54726329E+01
      0.58835670E+00      0.78203316E+00      0.28297670E-06     -0.89037080E-03      0.54291283E+01
      0.58872419E+00      0.77581404E+00      0.28460867E-06     -0.84619332E-03      0.53859531E+01
      0.58909169E+00      0.76965393E+00      0.28630271E-06     -0.80068972E-03      0.53431876E+01
      0.58945918E+00      0.76356408E+00      0.28805767E-06     -0.75390805E-03      0.53009098E+01
      0.58982667E+00      0.75755535E+00      0.28987232E-06     -0.70589782E-03      0.52591953E+01
      0.59019417E+00      0.75163823E+00      0.29174535E-06     -0.65670996E-03      0.52181168E+01
      0.59056166E+00      0.74582278E+00      0.29367540E-06     -0.60639671E-03      0.51777440E+01
      0.59092915E+00      0.74011860E+00      0.29566103E-06     -0.55501149E-03      0.51381437E+01
      0.59129665E+00      0.73453481E+00      0.29770073E-06     -0.50260887E-03      0.50993793E+01
      0.59166414E+00      0.72908003E+00      0.29979293E-06     -0.44924444E-03      0.50615104E+01
      0.59203163E+00      0.72376234E+00      0.30193601E-06     -0.39497470E-03      0.50245933E+01
      0.59239913E+00      0.71858927E+00      0.30412830E-06     -0.33985700E-03      0.49886801E+01
      0.59276662E+00      0.71356777E+00      0.30636806E-06     -0.28394940E-03      0.49538193E+01
      0.59313411E+00      0.70870420E+00      0.30865353E-06     -0.22731059E-03      0.49200548E+01
      0.59350161E+00      0.70400431E+00      0.31098290E-06     -0.16999977E-03      0.48874266E+01
      0.59386910E+00      0.69947322E+00      0.31335432E-06     -0.11207656E-03      0.48559703E+01
      0.59423659E+00      0.69511540E+00      0.31576592E-06     -0.53600924E-04      0.48257169E+01
      0.59460408E+00      0.69093468E+00      0.31821578E-06      0.53670015E-05      0.47966930E+01
      0.59497158E+00      0.68693423E+00      0.32070199E-06      0.64766953E-04      0.47689205E+01
      0.59533907E+00      0.68311652E+00      0.32322261E-06      0.12453866E-03      0.47424168E+01
      0.59570656E+00      0.67948339E+00      0.32577568E-06      0.18462196E-03      0.47171944E+01
      0.59607406E+00      0.67603597E+00      0.32835925E-06      0.24495687E-03      0.46932613E+01
      0.59644155E+00      0.67277473E+00      0.33097137E-06      0.30548371E-03      0.46706207E+01
      0.59680904E+00      0.66969945E+00      0.33361009E-06      0.36614320E-03      0.46492711E+01
      0.59717654E+00      0.66680924E+00      0.33627347E-06      0.42687655E-03      0.46292064E+01
      0.59754403E+00      0.66410254E+00      0.33895959E-06      0.48762553E-03      0.46104156E+01
      0.59791152E+00      0.66157713E+00      0.34166657E-06      0.54833261E-03      0.45928834E+01
      0.59827902E+00      0.65923015E+00      0.34439252E-06      0.60894102E-03      0.45765898E+01
      0.59864651E+00      0.65705807E+00      0.34713562E-06      0.66939482E-03      0.45615106E+01
      0.59901400E+00      0.65505676E+00      0.34989409E-06      0.72963902E-03      0.45476169E+01
      0.59938150E+00      0.65322148E+00      0.35266617E-06      0.78961963E-03      0.45348757E+01
      0.59974899E+00      0.65154689E+00      0.35545017E-06      0.84928375E-03      0.45232501E+01
      0.60011648E+00      0.65002706E+00      0.35824446E-06      0.90857964E-03      0.45126990E+01
      0.60048398E+00      0.64865554E+00      0.36104747E-06      0.96745678E-03      0.45031775E+01
      0.60085147E+00      0.64742533E+00      0.36385769E-06      0.10258660E-02      0.44946369E+01
      0.60121896E+00      0.64632894E+00      0.36667370E-06      0.10837593E-02      0.44870254E+01
      0.60158646E+00      0.64535839E+00      0.36949414E-06      0.11410903E-02      0.44802876E+01
      0.60195395E+00      0.64450527E+00      0.37231775E-06      0.11978140E-02      0.44743649E+01
      0.60232144E+00      0.64376073E+00      0.37514335E-06      0.12538868E-02      0.44691961E+01
      0.60268894E+00      0.64311556E+00      0.37796985E-06      0.13092668E-02      0.44647171E+01
      0.60305643E+00      0.64256016E+00      0.38079627E-06      0.13639137E-02      0.44608613E+01
      0.60342392E+00      0.64208463E+00      0.38362171E-06      0.14177885E-02      0.44575601E+01
      0.60379142E+00      0.64167880E+00      0.38644539E-06      0.14708543E-02      0.44547427E+01
      0.60415891E+00      0.64133222E+00      0.38926664E-06      0.15230755E-02      0.44523366E+01
      0.60452640E+00      0.64103424E+00      0.39208488E-06      0.15744183E-02      0.44502679E+01
      0.60489390E+00      0.64077403E+00      0.39489968E-06      0.16248506E-02      0.44484615E+01
      0.60526139E+00      0.64054064E+00      0.39771068E-06      0.16743420E-02      0.44468412E+01
      0.60562888E+00      0.64032300E+00      0.40051767E-06      0.17228637E-02      0.44453303E+01
      0.60599638E+00      0.64010999E+00      0.40332054E-06      0.17703888E-02      0.44438515E+01
      0.60636387E+00      0.63989048E+00      0.40611932E-06      0.18168918E-02      0.44423276E+01
      0.60673136E+00      0.63965336E+00      0.40891412E-06      0.18623491E-02      0.44406814E+01
      0.60709886E+00      0.63938757E+00      0.41170522E-06      0.19067387E-02      0.44388362E+01
      0.60746635E+00      0.63908216E+00      0.41449298E-06      0.19500401E-02      0.44367160E+01
      0.60783384E+00      0.63872634E+00      0.41727790E-06      0.19922345E-02      0.44342458E+01
      0.60820134E+00      0.63830949E+00      0.42006057E-06      0.20333048E-02      0.44313518E+01
      0.60856883E+00      0.63782121E+00      0.42284171E-06      0.20732352E-02      0.44279620E+01
      0.60893632E+00      0.63725138E+00      0.42562216E-06      0.21120115E-02      0.44240061E+01
      0.60930382E+00      0.63659016E+00      0.42840286E-06      0.21496209E-02      0.44194157E+01
      0.60967131E+00      0.63582809E+00      0.43118484E-06      0.21860522E-02      0.44141251E+01
      0.61003880E+00      0.63495605E+00      0.43396924E-06      0.22212952E-02      0.44080712E+01
      0.61040629E+00      0.63396537E+00      0.43675730E-06      0.22553413E-02      0.44011935E+01
      0.61077379E+00      0.63284781E+00      0.43955033E-06      0.22881831E-02      0.43934351E+01
      0.61114128E+00      0.63159563E+00      0.44234975E-06      0.23198143E-02      0.43847420E+01
      0.61150877E+00      0.63020161E+00      0.44515703E-06      0.23502297E-02      0.43750643E+01
      0.61187627E+00      0.62865910E+00      0.44797372E-06      0.23794253E-02      0.43643557E+01
      0.61224376E+00      0.62696200E+00      0.45080143E-06      0.24073979E-02      0.43525739E+01
      0.61261125E+00      0.62510487E+00      0.45364183E-06      0.24341455E-02      0.43396811E+01
      0.61297875E+00      0.62308289E+00      0.45649662E-06      0.24596668E-02      0.43256438E+01
      0.61334624E+00      0.62089191E+00      0.45936753E-06      0.24839612E-02      0.43104333E+01
      0.61371373E+00      0.61852848E+00      0.46225635E-06      0.25070291E-02      0.42940257E+01
      0.61408123E+00      0.61598989E+00      0.46516485E-06      0.25288712E-02      0.42764019E+01
      0.61444872E+00      0.61327415E+00      0.46809482E-06      0.25494892E-02      0.42575484E+01
      0.61481621E+00      0.61038003E+00      0.47104804E-06      0.25688851E-02      0.42374564E+01
      0.61518371E+00      0.60730709E+00      0.47402627E-06      0.25870613E-02      0.42161231E+01
      0.61555120E+00      0.60405567E+00      0.47703125E-06      0.26040207E-02      0.41935507E+01
      0.61591869E+00      0.60062694E+00      0.48006467E-06      0.26197666E-02      0.41697473E+01
      0.61628619E+00      0.59702288E+00      0.48312818E-06      0.26343024E-02      0.41447268E+01
      0.61665368E+00      0.59324628E+00      0.48622335E-06      0.26476318E-02      0.41185084E+01
      0.61702117E+00      0.58930078E+00      0.48935168E-06      0.26597587E-02      0.40911175E+01
      0.61738867E+00      0.58519087E+00      0.49251459E-06      0.26706869E-02      0.40625851E+01
      0.61775616E+00      0.58092187E+00      0.49571338E-06      0.26804204E-02      0.40329483E+01
      0.61812365E+00      0.57649993E+00      0.49894924E-06      0.26889632E-02      0.40022498E+01
      0.61849115E+00      0.57193206E+00      0.50222325E-06      0.26963192E-02      0.39705382E+01
      0.61885864E+00      0.56722610E+00      0.50553632E-06      0.27024922E-02      0.39378679E+01
      0.61922613E+00      0.56239071E+00      0.50888923E-06      0.27074859E-02      0.39042990E+01
      0.61959363E+00      0.55743538E+00      0.51228260E-06      0.27113037E-02      0.38698975E+01
      0.61996112E+00      0.55237039E+00      0.51571684E-06      0.27139489E-02      0.38347346E+01
      0.62032861E+00      0.54720682E+00      0.51919222E-06      0.27154246E-02      0.37988875E+01
      0.62069611E+00      0.54195654E+00      0.52270875E-06      0.27157336E-02      0.37624384E+01
      0.62106360E+00      0.53663217E+00      0.52626629E-06      0.27148785E-02      0.37254749E+01
      0.62143109E+00      0.53124706E+00      0.52986444E-06      0.27128614E-02      0.36880896E+01
      0.62179859E+00      0.52581527E+00      0.53350258E-06      0.27096844E-02      0.36503804E+01
      0.62216608E+00      0.52035157E+00      0.53717983E-06      0.27053490E-02      0.36124496E+01
      0.62253357E+00      0.51487136E+00      0.54089509E-06      0.26998567E-02      0.35744043E+01
      0.62290107E+00      0.50939072E+00      0.54464697E-06      0.26932086E-02      0.35363558E+01
      0.62326856E+00      0.50392627E+00      0.54843384E-06      0.26854055E-02      0.34984199E+01
      0.62363605E+00      0.49849525E+00      0.55225377E-06      0.26764478E-02      0.34607160E+01
      0.62400355E+00      0.49311540E+00      0.55610456E-06      0.26663360E-02      0.34233673E+01
      0.62437104E+00      0.48780497E+00      0.55998372E-06      0.26550700E-02      0.33865006E+01
      0.62473853E+00      0.48258266E+00      0.56388846E-06      0.26426499E-02      0.33502456E+01
      0.62510603E+00      0.47746758E+00      0.56781572E-06      0.26290754E-02      0.33147351E+01
      0.62547352E+00      0.47247922E+00      0.57176211E-06      0.26143461E-02      0.32801043E+01
      0.62584101E+00      0.46763741E+00      0.57572394E-06      0.25984617E-02      0.32464908E+01
      0.62620850E+00      0.46296224E+00      0.57969725E-06      0.25814217E-02      0.32140342E+01
      0.62657600E+00      0.45847405E+00      0.58367773E-06      0.25632257E-02      0.31828758E+01
      0.62694349E+00      0.45419339E+00      0.58766081E-06      0.25438734E-02      0.31531580E+01
      0.62731098E+00      0.45014091E+00      0.59164160E-06      0.25233647E-02      0.31250245E+01
      0.62767848E+00      0.44633740E+00      0.59561490E-06      0.25016996E-02      0.30986193E+01
      0.62804597E+00      0.44280367E+00      0.59957524E-06      0.24788785E-02      0.30740869E+01
      0.62841346E+00      0.43956051E+00      0.60351684E-06      0.24549020E-02      0.30515718E+01
      0.62878096E+00      0.43662866E+00      0.60743367E-06      0.24297712E-02      0.30312180E+01
      0.62914845E+00      0.43402877E+00      0.61131939E-06      0.24034877E-02      0.30131687E+01
      0.62951594E+00      0.43178128E+00      0.61516741E-06      0.23760537E-02      0.29975659E+01
      0.62988344E+00      0.42990646E+00      0.61897088E-06      0.23474718E-02      0.29845503E+01
      0.63025093E+00      0.42842427E+00      0.62272270E-06      0.23177455E-02      0.29742604E+01
      0.63061842E+00      0.42735436E+00      0.62641556E-06      0.22868792E-02      0.29668328E+01
      0.63098592E+00      0.42671602E+00      0.63004189E-06      0.22548779E-02      0.29624012E+01
      0.63135341E+00      0.42652809E+00      0.63359393E-06      0.22217476E-02      0.29610965E+01
      0.63172090E+00      0.42680893E+00      0.63706375E-06      0.21874955E-02      0.29630462E+01
      0.63208840E+00      0.42757637E+00      0.64044320E-06      0.21521296E-02      0.29683741E+01
      0.63245589E+00      0.42884766E+00      0.64372399E-06      0.21156594E-02      0.29771998E+01
      0.63282338E+00      0.43063941E+00      0.64689771E-06      0.20780953E-02      0.29896386E+01
      0.63319088E+00      0.43296754E+00      0.64995579E-06      0.20394493E-02      0.30058013E+01
      0.63355837E+00      0.43584724E+00      0.65288958E-06      0.19997346E-02      0.30257931E+01
      0.63392586E+00      0.43929293E+00      0.65569033E-06      0.19589658E-02      0.30497142E+01
      0.63429336E+00      0.44331819E+00      0.65834925E-06      0.19171591E-02      0.30776589E+01
      0.63466085E+00      0.44793573E+00      0.66085749E-06      0.18743324E-02      0.31097154E+01
      0.63502834E+00      0.45315735E+00      0.66320618E-06      0.18305049E-02      0.31459656E+01
      0.63539584E+00      0.45899389E+00      0.66538648E-06      0.17856976E-02      0.31864847E+01
      0.63576333E+00      0.46545519E+00      0.66738956E-06      0.17399335E-02      0.32313411E+01
      0.63613082E+00      0.47255005E+00      0.66920664E-06      0.16932368E-02      0.32805960E+01
      0.63649832E+00      0.48028622E+00      0.67082904E-06      0.16456340E-02      0.33343029E+01
      0.63686581E+00      0.48867031E+00      0.67224815E-06      0.15971532E-02      0.33925080E+01
      0.63723330E+00      0.49770783E+00      0.67345551E-06      0.15478243E-02      0.34552494E+01
      0.63760080E+00      0.50740308E+00      0.67444282E-06      0.14976792E-02      0.35225570E+01
      0.63796829E+00      0.51775920E+00      0.67520194E-06      0.14467517E-02      0.35944526E+01
      0.63833578E+00      0.52877810E+00      0.67572494E-06      0.13950772E-02      0.36709493E+01
      0.63870328E+00      0.54046042E+00      0.67600412E-06      0.13426934E-02      0.37520518E+01
      0.63907077E+00      0.55280557E+00      0.67603204E-06      0.12896396E-02      0.38377558E+01
      0.63943826E+00      0.56581165E+00      0.67580154E-06      0.12359572E-02      0.39280483E+01
      0.63980576E+00      0.57947549E+00      0.67530575E-06      0.11816891E-02      0.40229071E+01
      0.64017325E+00      0.59379258E+00      0.67453814E-06      0.11268804E-02      0.41223009E+01
      0.64054074E+00      0.60875710E+00      0.67349254E-06      0.10715778E-02      0.42261896E+01
      0.64090823E+00      0.62436192E+00      0.67216313E-06      0.10158299E-02      0.43345233E+01
      0.64127573E+00      0.64059857E+00      0.67054451E-06      0.95968670E-03      0.44472434E+01
      0.64164322E+00      0.65745723E+00      0.66863170E-06      0.90320017E-03      0.45642816E+01
      0.64201071E+00      0.67492677E+00      0.66642015E-06      0.84642371E-03      0.46855609E+01
      0.64237821E+00      0.69299473E+00      0.66390578E-06      0.78941226E-03      0.48109945E+01
      0.64274570E+00      0.71164733E+00      0.66108499E-06      0.73222221E-03      0.49404869E+01
      0.64311319E+00      0.73086949E+00      0.65795467E-06      0.67491132E-03      0.50739334E+01
      0.64348069E+00      0.75064482E+00      0.65451224E-06      0.61753860E-03      0.52112202E+01
      0.64384818E+00      0.77095567E+00      0.65075565E-06      0.56016423E-03      0.53522247E+01
      0.64421567E+00      0.79178313E+00      0.64668338E-06      0.50284948E-03      0.54968157E+01
      0.64458317E+00      0.81310703E+00      0.64229449E-06      0.44565658E-03      0.56448532E+01
      0.64495066E+00      0.83490604E+00      0.63758861E-06      0.38864859E-03      0.57961889E+01
      0.64531815E+00      0.85715759E+00      0.63256595E-06      0.33188932E-03      0.59506664E+01
      0.64568565E+00      0.87983799E+00      0.62722731E-06      0.27544319E-03      0.61081211E+01
      0.64605314E+00      0.90292244E+00      0.62157410E-06      0.21937509E-03      0.62683809E+01
      0.64642063E+00      0.92638502E+00      0.61560832E-06      0.16375024E-03      0.64312658E+01
      0.64678813E+00      0.95019882E+00      0.60933259E-06      0.10863410E-03      0.65965888E+01
      0.64715562E+00      0.97433587E+00      0.60275016E-06      0.54092167E-04      0.67641561E+01
      0.64752311E+00      0.99876728E+00      0.59586488E-06      0.18987372E-06      0.69337669E+01
      0.64789061E+00      0.10234632E+01      0.58868122E-06     -0.53007576E-04      0.71052143E+01
      0.64825810E+00      0.10483931E+01      0.58120425E-06     -0.10543535E-03      0.72782853E+01
      0.64862559E+00      0.10735253E+01      0.57343967E-06     -0.15702915E-03      0.74527612E+01
      0.64899309E+00      0.10988276E+01      0.56539379E-06     -0.20772534E-03      0.76284183E+01
      0.64936058E+00      0.11242671E+01      0.55707348E-06     -0.25746114E-03      0.78050276E+01
      0.64972807E+00      0.11498102E+01      0.54848624E-06     -0.30617474E-03      0.79823559E+01
      0.65009557E+00      0.11754226E+01      0.53964014E-06     -0.35380547E-03      0.81601658E+01
      0.65046306E+00      0.12010697E+01      0.53054378E-06     -0.40029397E-03      0.83382161E+01
      0.65083055E+00      0.12267162E+01      0.52120637E-06     -0.44558231E-03      0.85162626E+01
      0.65119805E+00      0.12523266E+01      0.51163762E-06     -0.48961416E-03      0.86940581E+01
      0.65156554E+00      0.12778649E+01      0.50184776E-06     -0.53233496E-03      0.88713530E+01
      0.65193303E+00      0.13032948E+01      0.49184753E-06     -0.57369202E-03      0.90478958E+01
      0.65230053E+00      0.13285800E+01      0.48164815E-06     -0.61363470E-03      0.92234338E+01
      0.65266802E+00      0.13536838E+01      0.47126131E-06     -0.65211452E-03      0.93977128E+01
      0.65303551E+00      0.13785697E+01      0.46069910E-06     -0.68908533E-03      0.95704786E+01
      0.65340301E+00      0.14032009E+01      0.44997407E-06     -0.72450342E-03      0.97414766E+01
      0.65377050E+00      0.14275409E+01      0.43909913E-06     -0.75832765E-03      0.99104528E+01
      0.65413799E+00      0.14515532E+01      0.42808753E-06     -0.79051957E-03      0.10077154E+02
      0.65450549E+00      0.14752016E+01      0.41695289E-06     -0.82104354E-03      0.10241329E+02
      0.65487298E+00      0.14984501E+01      0.40570911E-06     -0.84986682E-03      0.10402727E+02
      0.65524047E+00      0.15212629E+01      0.39437035E-06     -0.87695970E-03      0.10561101E+02
      0.65560797E+00      0.15436049E+01      0.38295103E-06     -0.90229559E-03      0.10716207E+02
      0.65597546E+00      0.15654414E+01      0.37146577E-06     -0.92585106E-03      0.10867803E+02
      0.65634295E+00      0.15867380E+01      0.35992935E-06     -0.94760600E-03      0.11015651E+02
      0.65671044E+00      0.16074612E+01      0.34835672E-06     -0.96754363E-03      0.11159518E+02
      0.65707794E+00      0.16275780E+01      0.33676290E-06     -0.98565056E-03      0.11299175E+02
      0.65744543E+00      0.16470563E+01      0.32516302E-06     -0.10019169E-02      0.11434400E+02
      0.65781292E+00      0.16658646E+01      0.31357221E-06     -0.10163362E-02      0.11564973E+02
      0.65818042E+00      0.16839724E+01      0.30200562E-06     -0.10289057E-02      0.11690684E+02
      0.65854791E+00      0.17013502E+01      0.29047836E-06     -0.10396261E-02      0.11811326E+02
      0.65891540E+00      0.17179693E+01      0.27900548E-06     -0.10485016E-02      0.11926701E+02
      0.65928290E+00      0.17338021E+01      0.26760191E-06     -0.10555401E-02      0.12036617E+02
      0.65965039E+00      0.17488221E+01      0.25628245E-06     -0.10607532E-02      0.12140891E+02
      0.66001788E+00      0.17630041E+01      0.24506171E-06     -0.10641559E-02      0.12239347E+02
      0.66038538E+00      0.17763239E+01      0.23395409E-06     -0.10657668E-02      0.12331817E+02
      0.66075287E+00      0.17887586E+01      0.22297377E-06     -0.10656080E-02      0.12418143E+02
      0.66112036E+00      0.18002866E+01      0.21213462E-06     -0.10637051E-02      0.12498174E+02
      0.66148786E+00      0.18108877E+01      0.20145021E-06     -0.10600872E-02      0.12571770E+02
      0.66185535E+00      0.18205429E+01      0.19093375E-06     -0.10547867E-02      0.12638800E+02
      0.66222284E+00      0.18292349E+01      0.18059810E-06     -0.10478392E-02      0.12699143E+02
      0.66259034E+00      0.18369477E+01      0.17045569E-06     -0.10392836E-02      0.12752687E+02
      0.66295783E+00      0.18436666E+01      0.16051851E-06     -0.10291619E-02      0.12799332E+02
      0.66332532E+00      0.18493787E+01      0.15079811E-06     -0.10175192E-02      0.12838988E+02
      0.66369282E+00      0.18540725E+01      0.14130551E-06     -0.10044034E-02      0.12871574E+02
      0.66406031E+00      0.18577381E+01      0.13205125E-06     -0.98986523E-03      0.12897022E+02
      0.66442780E+00      0.18603672E+01      0.12304529E-06     -0.97395801E-03      0.12915273E+02
      0.66479530E+00      0.18619530E+01      0.11429705E-06     -0.95673770E-03      0.12926283E+02
      0.66516279E+00      0.18624904E+01      0.10581534E-06     -0.93826261E-03      0.12930013E+02
      0.66553028E+00      0.18619758E+01      0.97608381E-07     -0.91859329E-03      0.12926441E+02
      0.66589778E+00      0.18604075E+01      0.89683752E-07     -0.89779237E-03      0.12915553E+02
      0.66626527E+00      0.18577851E+01      0.82048396E-07     -0.87592442E-03      0.12897348E+02
      0.66663276E+00      0.18541101E+01      0.74708594E-07     -0.85305578E-03      0.12871835E+02
      0.66700026E+00      0.18493855E+01      0.67669956E-07     -0.82925434E-03      0.12839035E+02
      0.66736775E+00      0.18436158E+01      0.60937410E-07     -0.80458945E-03      0.12798980E+02
      0.66773524E+00      0.18368074E+01      0.54515190E-07     -0.77913164E-03      0.12751714E+02
      0.66810274E+00      0.18289681E+01      0.48406831E-07     -0.75295253E-03      0.12697291E+02
      0.66847023E+00      0.18201073E+01      0.42615164E-07     -0.72612456E-03      0.12635776E+02
      0.66883772E+00      0.18102361E+01      0.37142307E-07     -0.69872087E-03      0.12567247E+02
      0.66920522E+00      0.17993670E+01      0.31989672E-07     -0.67081503E-03      0.12491790E+02
      0.66957271E+00      0.17875140E+01      0.27157957E-07     -0.64248093E-03      0.12409503E+02
      0.66994020E+00      0.17746928E+01      0.22647155E-07     -0.61379251E-03      0.12320494E+02
      0.67030770E+00      0.17609202E+01      0.18456553E-07     -0.58482363E-03      0.12224880E+02
      0.67067519E+00      0.17462148E+01      0.14584741E-07     -0.55564780E-03      0.12122791E+02
      0.67104268E+00      0.17305964E+01      0.11029621E-07     -0.52633807E-03      0.12014363E+02
      0.67141018E+00      0.17140862E+01      0.77884122E-08     -0.49696675E-03      0.11899743E+02
      0.67177767E+00      0.16967065E+01      0.48576685E-08     -0.46760529E-03      0.11779088E+02
      0.67214516E+00      0.16784813E+01      0.22332888E-08     -0.43832405E-03      0.11652562E+02
      0.67251265E+00      0.16594353E+01     -0.89466903E-10     -0.40919214E-03      0.11520339E+02
      0.67288015E+00      0.16395948E+01     -0.21159603E-08     -0.38027720E-03      0.11382600E+02
      0.67324764E+00      0.16189870E+01     -0.38521562E-08     -0.35164527E-03      0.11239534E+02
      0.67361513E+00      0.15976401E+01     -0.53046018E-08     -0.32336058E-03      0.11091337E+02
      0.67398263E+00      0.15755835E+01     -0.64804054E-08     -0.29548540E-03      0.10938213E+02
      0.67435012E+00      0.15528475E+01     -0.73872125E-08     -0.26807987E-03      0.10780371E+02
      0.67471761E+00      0.15294630E+01     -0.80331812E-08     -0.24120186E-03      0.10618029E+02
      0.67508511E+00      0.15054623E+01     -0.84269566E-08     -0.21490679E-03      0.10451408E+02
      0.67545260E+00      0.14808779E+01     -0.85776430E-08     -0.18924751E-03      0.10280735E+02
