# nspin         1
# kick mode    0
# kick strength    0.005000000000
# dim           3
# pol(1)           1.000000000000    0.000000000000    0.000000000000
# pol(2)           0.000000000000    1.000000000000    0.000000000000
# pol(3)           0.000000000000    0.000000000000    1.000000000000
# direction    1
# Equiv. axes  0
# wprime           0.000000000000    0.000000000000    1.000000000000
# kick time        0.000000000000
#%
# Number of time steps =    10000
# PropagationSpectrumDampMode   =    2
# PropagationSpectrumDampFactor =    -1.0000
# PropagationSpectrumStartTime  =     0.0000
# PropagationSpectrumEndTime    =   200.0000
# PropagationSpectrumMinEnergy  =     0.0000
# PropagationSpectrumMaxEnergy  =     0.7350
# PropagationSpectrumEnergyStep =     0.0004
#%
# Electronic sum rule       =         3.022711
# Static polarizability (from sum rule) =        11.025296 b
#%
#       Energy        sigma(1, nspin=1)   sigma(2, nspin=1)   sigma(3, nspin=1)   StrengthFunction(1)
#        [H]                [b^2]               [b^2]               [b^2]               [1/H]        
      0.56226468E+00      0.25759773E+01     -0.33165118E-12     -0.20889009E-11      0.17883271E+02
      0.56263217E+00      0.25853361E+01     -0.32992660E-12     -0.20644474E-11      0.17948243E+02
      0.56299967E+00      0.25931770E+01     -0.32792278E-12     -0.20391822E-11      0.18002677E+02
      0.56336716E+00      0.25994907E+01     -0.32564261E-12     -0.20131045E-11      0.18046509E+02
      0.56373465E+00      0.26042705E+01     -0.32309038E-12     -0.19862171E-11      0.18079692E+02
      0.56410214E+00      0.26075125E+01     -0.32027170E-12     -0.19585272E-11      0.18102199E+02
      0.56446964E+00      0.26092156E+01     -0.31719364E-12     -0.19300461E-11      0.18114022E+02
      0.56483713E+00      0.26093815E+01     -0.31386469E-12     -0.19007898E-11      0.18115174E+02
      0.56520462E+00      0.26080145E+01     -0.31029479E-12     -0.18707789E-11      0.18105684E+02
      0.56557212E+00      0.26051216E+01     -0.30649535E-12     -0.18400392E-11      0.18085600E+02
      0.56593961E+00      0.26007123E+01     -0.30247927E-12     -0.18086011E-11      0.18054990E+02
      0.56630710E+00      0.25947988E+01     -0.29826094E-12     -0.17765008E-11      0.18013936E+02
      0.56667460E+00      0.25873957E+01     -0.29385622E-12     -0.17437793E-11      0.17962542E+02
      0.56704209E+00      0.25785201E+01     -0.28928246E-12     -0.17104835E-11      0.17900924E+02
      0.56740958E+00      0.25681913E+01     -0.28455848E-12     -0.16766654E-11      0.17829218E+02
      0.56777708E+00      0.25564310E+01     -0.27970455E-12     -0.16423830E-11      0.17747574E+02
      0.56814457E+00      0.25432631E+01     -0.27474239E-12     -0.16076997E-11      0.17656159E+02
      0.56851206E+00      0.25287137E+01     -0.26969512E-12     -0.15726846E-11      0.17555152E+02
      0.56887956E+00      0.25128108E+01     -0.26458721E-12     -0.15374125E-11      0.17444749E+02
      0.56924705E+00      0.24955844E+01     -0.25944450E-12     -0.15019638E-11      0.17325158E+02
      0.56961454E+00      0.24770666E+01     -0.25429410E-12     -0.14664246E-11      0.17196601E+02
      0.56998204E+00      0.24572909E+01     -0.24916439E-12     -0.14308863E-11      0.17059312E+02
      0.57034953E+00      0.24362929E+01     -0.24408492E-12     -0.13954459E-11      0.16913537E+02
      0.57071702E+00      0.24141095E+01     -0.23908637E-12     -0.13602056E-11      0.16759532E+02
      0.57108452E+00      0.23907793E+01     -0.23420049E-12     -0.13252728E-11      0.16597566E+02
      0.57145201E+00      0.23663421E+01     -0.22946002E-12     -0.12907598E-11      0.16427916E+02
      0.57181950E+00      0.23408392E+01     -0.22489862E-12     -0.12567836E-11      0.16250866E+02
      0.57218700E+00      0.23143131E+01     -0.22055078E-12     -0.12234661E-11      0.16066714E+02
      0.57255449E+00      0.22868074E+01     -0.21645176E-12     -0.11909330E-11      0.15875760E+02
      0.57292198E+00      0.22583665E+01     -0.21263747E-12     -0.11593143E-11      0.15678314E+02
      0.57328948E+00      0.22290359E+01     -0.20914437E-12     -0.11287439E-11      0.15474692E+02
      0.57365697E+00      0.21988621E+01     -0.20600942E-12     -0.10993587E-11      0.15265215E+02
      0.57402446E+00      0.21678919E+01     -0.20326990E-12     -0.10712989E-11      0.15050210E+02
      0.57439196E+00      0.21361731E+01     -0.20096340E-12     -0.10447075E-11      0.14830008E+02
      0.57475945E+00      0.21037537E+01     -0.19912761E-12     -0.10197296E-11      0.14604942E+02
      0.57512694E+00      0.20706824E+01     -0.19780027E-12     -0.99651230E-12      0.14375350E+02
      0.57549444E+00      0.20370080E+01     -0.19701905E-12     -0.97520430E-12      0.14141571E+02
      0.57586193E+00      0.20027796E+01     -0.19682140E-12     -0.95595524E-12      0.13903947E+02
      0.57622942E+00      0.19680467E+01     -0.19724444E-12     -0.93891539E-12      0.13662819E+02
      0.57659692E+00      0.19328584E+01     -0.19832486E-12     -0.92423514E-12      0.13418531E+02
      0.57696441E+00      0.18972641E+01     -0.20009876E-12     -0.91206451E-12      0.13171424E+02
      0.57733190E+00      0.18613131E+01     -0.20260156E-12     -0.90255270E-12      0.12921840E+02
      0.57769940E+00      0.18250543E+01     -0.20586784E-12     -0.89584749E-12      0.12670120E+02
      0.57806689E+00      0.17885365E+01     -0.20993123E-12     -0.89209483E-12      0.12416601E+02
      0.57843438E+00      0.17518081E+01     -0.21482429E-12     -0.89143821E-12      0.12161621E+02
      0.57880188E+00      0.17149169E+01     -0.22057835E-12     -0.89401821E-12      0.11905510E+02
      0.57916937E+00      0.16779107E+01     -0.22722342E-12     -0.89997191E-12      0.11648601E+02
      0.57953686E+00      0.16408361E+01     -0.23478807E-12     -0.90943240E-12      0.11391218E+02
      0.57990435E+00      0.16037397E+01     -0.24329925E-12     -0.92252819E-12      0.11133682E+02
      0.58027185E+00      0.15666670E+01     -0.25278223E-12     -0.93938271E-12      0.10876311E+02
      0.58063934E+00      0.15296629E+01     -0.26326047E-12     -0.96011377E-12      0.10619417E+02
      0.58100683E+00      0.14927715E+01     -0.27475546E-12     -0.98483301E-12      0.10363305E+02
      0.58137433E+00      0.14560362E+01     -0.28728668E-12     -0.10136454E-11      0.10108276E+02
      0.58174182E+00      0.14194993E+01     -0.30087141E-12     -0.10466488E-11      0.98546253E+01
      0.58210931E+00      0.13832023E+01     -0.31552469E-12     -0.10839332E-11      0.96026398E+01
      0.58247681E+00      0.13471858E+01     -0.33125920E-12     -0.11255805E-11      0.93526012E+01
      0.58284430E+00      0.13114892E+01     -0.34808515E-12     -0.11716641E-11      0.91047839E+01
      0.58321179E+00      0.12761510E+01     -0.36601021E-12     -0.12222481E-11      0.88594551E+01
      0.58357929E+00      0.12412088E+01     -0.38503940E-12     -0.12773871E-11      0.86168746E+01
      0.58394678E+00      0.12066988E+01     -0.40517504E-12     -0.13371257E-11      0.83772948E+01
      0.58431427E+00      0.11726562E+01     -0.42641667E-12     -0.14014982E-11      0.81409605E+01
      0.58468177E+00      0.11391153E+01     -0.44876098E-12     -0.14705282E-11      0.79081084E+01
      0.58504926E+00      0.11061089E+01     -0.47220175E-12     -0.15442281E-11      0.76789676E+01
      0.58541675E+00      0.10736690E+01     -0.49672979E-12     -0.16225989E-11      0.74537590E+01
      0.58578425E+00      0.10418261E+01     -0.52233293E-12     -0.17056299E-11      0.72326955E+01
      0.58615174E+00      0.10106098E+01     -0.54899595E-12     -0.17932986E-11      0.70159817E+01
      0.58651923E+00      0.98004838E+00     -0.57670056E-12     -0.18855701E-11      0.68038142E+01
      0.58688673E+00      0.95016895E+00     -0.60542541E-12     -0.19823972E-11      0.65963815E+01
      0.58725422E+00      0.92099747E+00     -0.63514603E-12     -0.20837201E-11      0.63938637E+01
      0.58762171E+00      0.89255874E+00     -0.66583485E-12     -0.21894662E-11      0.61964327E+01
      0.58798921E+00      0.86487634E+00     -0.69746123E-12     -0.22995504E-11      0.60042525E+01
      0.58835670E+00      0.83797272E+00     -0.72999145E-12     -0.24138744E-11      0.58174789E+01
      0.58872419E+00      0.81186917E+00     -0.76338872E-12     -0.25323272E-11      0.56362595E+01
      0.58909169E+00      0.78658580E+00     -0.79761325E-12     -0.26547850E-11      0.54607342E+01
      0.58945918E+00      0.76214162E+00     -0.83262227E-12     -0.27811110E-11      0.52910347E+01
      0.58982667E+00      0.73855450E+00     -0.86837008E-12     -0.29111558E-11      0.51272853E+01
      0.59019417E+00      0.71584119E+00     -0.90480812E-12     -0.30447575E-11      0.49696021E+01
      0.59056166E+00      0.69401736E+00     -0.94188503E-12     -0.31817415E-11      0.48180939E+01
      0.59092915E+00      0.67309758E+00     -0.97954675E-12     -0.33219212E-11      0.46728621E+01
      0.59129665E+00      0.65309538E+00     -0.10177366E-11     -0.34650980E-11      0.45340003E+01
      0.59166414E+00      0.63402324E+00     -0.10563952E-11     -0.36110617E-11      0.44015953E+01
      0.59203163E+00      0.61589259E+00     -0.10954611E-11     -0.37595904E-11      0.42757264E+01
      0.59239913E+00      0.59871387E+00     -0.11348701E-11     -0.39104517E-11      0.41564661E+01
      0.59276662E+00      0.58249651E+00     -0.11745561E-11     -0.40634021E-11      0.40438800E+01
      0.59313411E+00      0.56724900E+00     -0.12144509E-11     -0.42181883E-11      0.39380268E+01
      0.59350161E+00      0.55297885E+00     -0.12544843E-11     -0.43745473E-11      0.38389588E+01
      0.59386910E+00      0.53969262E+00     -0.12945841E-11     -0.45322065E-11      0.37467215E+01
      0.59423659E+00      0.52739598E+00     -0.13346769E-11     -0.46908852E-11      0.36613542E+01
      0.59460408E+00      0.51609369E+00     -0.13746875E-11     -0.48502943E-11      0.35828900E+01
      0.59497158E+00      0.50578962E+00     -0.14145394E-11     -0.50101372E-11      0.35113558E+01
      0.59533907E+00      0.49648678E+00     -0.14541551E-11     -0.51701105E-11      0.34467725E+01
      0.59570656E+00      0.48818733E+00     -0.14934559E-11     -0.53299048E-11      0.33891551E+01
      0.59607406E+00      0.48089260E+00     -0.15323624E-11     -0.54892049E-11      0.33385126E+01
      0.59644155E+00      0.47460309E+00     -0.15707946E-11     -0.56476909E-11      0.32948488E+01
      0.59680904E+00      0.46931849E+00     -0.16086720E-11     -0.58050389E-11      0.32581614E+01
      0.59717654E+00      0.46503772E+00     -0.16459139E-11     -0.59609216E-11      0.32284429E+01
      0.59754403E+00      0.46175892E+00     -0.16824396E-11     -0.61150093E-11      0.32056804E+01
      0.59791152E+00      0.45947943E+00     -0.17181683E-11     -0.62669702E-11      0.31898555E+01
      0.59827902E+00      0.45819587E+00     -0.17530198E-11     -0.64164719E-11      0.31809445E+01
      0.59864651E+00      0.45790409E+00     -0.17869143E-11     -0.65631816E-11      0.31789189E+01
      0.59901400E+00      0.45859922E+00     -0.18197728E-11     -0.67067673E-11      0.31837448E+01
      0.59938150E+00      0.46027565E+00     -0.18515170E-11     -0.68468985E-11      0.31953831E+01
      0.59974899E+00      0.46292706E+00     -0.18820701E-11     -0.69832468E-11      0.32137900E+01
      0.60011648E+00      0.46654638E+00     -0.19113564E-11     -0.71154872E-11      0.32389165E+01
      0.60048398E+00      0.47112587E+00     -0.19393017E-11     -0.72432986E-11      0.32707089E+01
      0.60085147E+00      0.47665708E+00     -0.19658335E-11     -0.73663647E-11      0.33091083E+01
      0.60121896E+00      0.48313082E+00     -0.19908814E-11     -0.74843750E-11      0.33540511E+01
      0.60158646E+00      0.49053725E+00     -0.20143769E-11     -0.75970252E-11      0.34054689E+01
      0.60195395E+00      0.49886580E+00     -0.20362539E-11     -0.77040186E-11      0.34632885E+01
      0.60232144E+00      0.50810523E+00     -0.20564487E-11     -0.78050662E-11      0.35274316E+01
      0.60268894E+00      0.51824360E+00     -0.20749002E-11     -0.78998883E-11      0.35978154E+01
      0.60305643E+00      0.52926828E+00     -0.20915501E-11     -0.79882144E-11      0.36743523E+01
      0.60342392E+00      0.54116593E+00     -0.21063431E-11     -0.80697847E-11      0.37569497E+01
      0.60379142E+00      0.55392256E+00     -0.21192272E-11     -0.81443502E-11      0.38455104E+01
      0.60415891E+00      0.56752347E+00     -0.21301533E-11     -0.82116740E-11      0.39399323E+01
      0.60452640E+00      0.58195326E+00     -0.21390760E-11     -0.82715315E-11      0.40401086E+01
      0.60489390E+00      0.59719587E+00     -0.21459534E-11     -0.83237112E-11      0.41459277E+01
      0.60526139E+00      0.61323453E+00     -0.21507472E-11     -0.83680153E-11      0.42572733E+01
      0.60562888E+00      0.63005180E+00     -0.21534229E-11     -0.84042604E-11      0.43740242E+01
      0.60599638E+00      0.64762954E+00     -0.21539501E-11     -0.84322780E-11      0.44960546E+01
      0.60636387E+00      0.66594893E+00     -0.21523021E-11     -0.84519148E-11      0.46232338E+01
      0.60673136E+00      0.68499049E+00     -0.21484566E-11     -0.84630334E-11      0.47554265E+01
      0.60709886E+00      0.70473402E+00     -0.21423952E-11     -0.84655129E-11      0.48924925E+01
      0.60746635E+00      0.72515868E+00     -0.21341040E-11     -0.84592487E-11      0.50342871E+01
      0.60783384E+00      0.74624294E+00     -0.21235732E-11     -0.84441535E-11      0.51806609E+01
      0.60820134E+00      0.76796460E+00     -0.21107974E-11     -0.84201574E-11      0.53314598E+01
      0.60856883E+00      0.79030082E+00     -0.20957757E-11     -0.83872078E-11      0.54865250E+01
      0.60893632E+00      0.81322809E+00     -0.20785115E-11     -0.83452702E-11      0.56456935E+01
      0.60930382E+00      0.83672224E+00     -0.20590127E-11     -0.82943280E-11      0.58087976E+01
      0.60967131E+00      0.86075850E+00     -0.20372916E-11     -0.82343828E-11      0.59756651E+01
      0.61003880E+00      0.88531144E+00     -0.20133649E-11     -0.81654543E-11      0.61461196E+01
      0.61040629E+00      0.91035504E+00     -0.19872539E-11     -0.80875805E-11      0.63199804E+01
      0.61077379E+00      0.93586267E+00     -0.19589839E-11     -0.80008177E-11      0.64970627E+01
      0.61114128E+00      0.96180712E+00     -0.19285849E-11     -0.79052404E-11      0.66771774E+01
      0.61150877E+00      0.98816060E+00     -0.18960910E-11     -0.78009410E-11      0.68601319E+01
      0.61187627E+00      0.10148948E+01     -0.18615406E-11     -0.76880300E-11      0.70457293E+01
      0.61224376E+00      0.10419808E+01     -0.18249761E-11     -0.75666356E-11      0.72337694E+01
      0.61261125E+00      0.10693893E+01     -0.17864443E-11     -0.74369033E-11      0.74240482E+01
      0.61297875E+00      0.10970905E+01     -0.17459956E-11     -0.72989959E-11      0.76163586E+01
      0.61334624E+00      0.11250539E+01     -0.17036843E-11     -0.71530931E-11      0.78104900E+01
      0.61371373E+00      0.11532490E+01     -0.16595688E-11     -0.69993910E-11      0.80062290E+01
      0.61408123E+00      0.11816444E+01     -0.16137106E-11     -0.68381015E-11      0.82033594E+01
      0.61444872E+00      0.12102088E+01     -0.15661750E-11     -0.66694524E-11      0.84016623E+01
      0.61481621E+00      0.12389101E+01     -0.15170306E-11     -0.64936863E-11      0.86009165E+01
      0.61518371E+00      0.12677163E+01     -0.14663492E-11     -0.63110605E-11      0.88008986E+01
      0.61555120E+00      0.12965949E+01     -0.14142055E-11     -0.61218459E-11      0.90013832E+01
      0.61591869E+00      0.13255132E+01     -0.13606771E-11     -0.59263270E-11      0.92021435E+01
      0.61628619E+00      0.13544384E+01     -0.13058443E-11     -0.57248007E-11      0.94029511E+01
      0.61665368E+00      0.13833373E+01     -0.12497899E-11     -0.55175760E-11      0.96035766E+01
      0.61702117E+00      0.14121767E+01     -0.11925991E-11     -0.53049731E-11      0.98037897E+01
      0.61738867E+00      0.14409236E+01     -0.11343589E-11     -0.50873224E-11      0.10003360E+02
      0.61775616E+00      0.14695445E+01     -0.10751585E-11     -0.48649645E-11      0.10202055E+02
      0.61812365E+00      0.14980062E+01     -0.10150887E-11     -0.46382483E-11      0.10399646E+02
      0.61849115E+00      0.15262755E+01     -0.95424177E-12     -0.44075313E-11      0.10595901E+02
      0.61885864E+00      0.15543193E+01     -0.89271130E-12     -0.41731779E-11      0.10790590E+02
      0.61922613E+00      0.15821047E+01     -0.83059193E-12     -0.39355590E-11      0.10983485E+02
      0.61959363E+00      0.16095988E+01     -0.76797914E-12     -0.36950510E-11      0.11174358E+02
      0.61996112E+00      0.16367692E+01     -0.70496903E-12     -0.34520348E-11      0.11362984E+02
      0.62032861E+00      0.16635837E+01     -0.64165811E-12     -0.32068953E-11      0.11549139E+02
      0.62069611E+00      0.16900104E+01     -0.57814309E-12     -0.29600199E-11      0.11732601E+02
      0.62106360E+00      0.17160179E+01     -0.51452064E-12     -0.27117982E-11      0.11913154E+02
      0.62143109E+00      0.17415751E+01     -0.45088714E-12     -0.24626205E-11      0.12090580E+02
      0.62179859E+00      0.17666515E+01     -0.38733855E-12     -0.22128775E-11      0.12264669E+02
      0.62216608E+00      0.17912173E+01     -0.32397009E-12     -0.19629590E-11      0.12435212E+02
      0.62253357E+00      0.18152429E+01     -0.26087610E-12     -0.17132531E-11      0.12602006E+02
      0.62290107E+00      0.18386997E+01     -0.19814980E-12     -0.14641453E-11      0.12764851E+02
      0.62326856E+00      0.18615597E+01     -0.13588308E-12     -0.12160175E-11      0.12923552E+02
      0.62363605E+00      0.18837955E+01     -0.74166301E-13     -0.96924761E-12      0.13077921E+02
      0.62400355E+00      0.19053808E+01     -0.13088107E-13     -0.72420803E-12      0.13227773E+02
      0.62437104E+00      0.19262898E+01      0.47264778E-13     -0.48126532E-12      0.13372930E+02
      0.62473853E+00      0.19464978E+01      0.10680774E-12     -0.24077915E-12      0.13513220E+02
      0.62510603E+00      0.19659810E+01      0.16545843E-12     -0.31016047E-14      0.13648478E+02
      0.62547352E+00      0.19847163E+01      0.22313699E-12      0.23142363E-12      0.13778545E+02
      0.62584101E+00      0.20026821E+01      0.27976615E-12      0.46246198E-12      0.13903269E+02
      0.62620850E+00      0.20198573E+01      0.33527145E-12      0.68968871E-12      0.14022506E+02
      0.62657600E+00      0.20362224E+01      0.38958135E-12      0.91278960E-12      0.14136117E+02
      0.62694349E+00      0.20517586E+01      0.44262738E-12      0.11314616E-11      0.14243975E+02
      0.62731098E+00      0.20664485E+01      0.49434427E-12      0.13454134E-11      0.14345957E+02
      0.62767848E+00      0.20802758E+01      0.54467011E-12      0.15543660E-11      0.14441950E+02
      0.62804597E+00      0.20932253E+01      0.59354640E-12      0.17580535E-11      0.14531850E+02
      0.62841346E+00      0.21052832E+01      0.64091819E-12      0.19562232E-11      0.14615560E+02
      0.62878096E+00      0.21164368E+01      0.68673419E-12      0.21486363E-11      0.14692992E+02
      0.62914845E+00      0.21266749E+01      0.73094682E-12      0.23350685E-11      0.14764068E+02
      0.62951594E+00      0.21359874E+01      0.77351230E-12      0.25153098E-11      0.14828718E+02
      0.62988344E+00      0.21443655E+01      0.81439072E-12      0.26891656E-11      0.14886882E+02
      0.63025093E+00      0.21518018E+01      0.85354607E-12      0.28564565E-11      0.14938507E+02
      0.63061842E+00      0.21582903E+01      0.89094630E-12      0.30170185E-11      0.14983553E+02
      0.63098592E+00      0.21638262E+01      0.92656334E-12      0.31707038E-11      0.15021984E+02
      0.63135341E+00      0.21684061E+01      0.96037314E-12      0.33173800E-11      0.15053779E+02
      0.63172090E+00      0.21720278E+01      0.99235564E-12      0.34569315E-11      0.15078923E+02
      0.63208840E+00      0.21746908E+01      0.10224948E-11      0.35892582E-11      0.15097410E+02
      0.63245589E+00      0.21763955E+01      0.10507787E-11      0.37142767E-11      0.15109245E+02
      0.63282338E+00      0.21771440E+01      0.10771991E-11      0.38319195E-11      0.15114441E+02
      0.63319088E+00      0.21769395E+01      0.11017520E-11      0.39421356E-11      0.15113021E+02
      0.63355837E+00      0.21757865E+01      0.11244372E-11      0.40448897E-11      0.15105016E+02
      0.63392586E+00      0.21736908E+01      0.11452583E-11      0.41401629E-11      0.15090468E+02
      0.63429336E+00      0.21706597E+01      0.11642228E-11      0.42279515E-11      0.15069424E+02
      0.63466085E+00      0.21667013E+01      0.11813418E-11      0.43082679E-11      0.15041944E+02
      0.63502834E+00      0.21618253E+01      0.11966301E-11      0.43811396E-11      0.15008094E+02
      0.63539584E+00      0.21560425E+01      0.12101061E-11      0.44466090E-11      0.14967948E+02
      0.63576333E+00      0.21493648E+01      0.12217914E-11      0.45047335E-11      0.14921588E+02
      0.63613082E+00      0.21418051E+01      0.12317114E-11      0.45555845E-11      0.14869107E+02
      0.63649832E+00      0.21333777E+01      0.12398942E-11      0.45992476E-11      0.14810601E+02
      0.63686581E+00      0.21240978E+01      0.12463714E-11      0.46358218E-11      0.14746177E+02
      0.63723330E+00      0.21139815E+01      0.12511773E-11      0.46654191E-11      0.14675946E+02
      0.63760080E+00      0.21030461E+01      0.12543494E-11      0.46881644E-11      0.14600029E+02
      0.63796829E+00      0.20913097E+01      0.12559275E-11      0.47041941E-11      0.14518551E+02
      0.63833578E+00      0.20787913E+01      0.12559542E-11      0.47136567E-11      0.14431644E+02
      0.63870328E+00      0.20655107E+01      0.12544745E-11      0.47167112E-11      0.14339446E+02
      0.63907077E+00      0.20514887E+01      0.12515355E-11      0.47135272E-11      0.14242101E+02
      0.63943826E+00      0.20367466E+01      0.12471866E-11      0.47042839E-11      0.14139756E+02
      0.63980576E+00      0.20213064E+01      0.12414791E-11      0.46891699E-11      0.14032566E+02
      0.64017325E+00      0.20051910E+01      0.12344658E-11      0.46683820E-11      0.13920687E+02
      0.64054074E+00      0.19884236E+01      0.12262014E-11      0.46421250E-11      0.13804282E+02
      0.64090823E+00      0.19710280E+01      0.12167420E-11      0.46106109E-11      0.13683517E+02
      0.64127573E+00      0.19530287E+01      0.12061448E-11      0.45740581E-11      0.13558560E+02
      0.64164322E+00      0.19344504E+01      0.11944682E-11      0.45326909E-11      0.13429583E+02
      0.64201071E+00      0.19153181E+01      0.11817714E-11      0.44867387E-11      0.13296761E+02
      0.64237821E+00      0.18956574E+01      0.11681146E-11      0.44364353E-11      0.13160269E+02
      0.64274570E+00      0.18754939E+01      0.11535582E-11      0.43820184E-11      0.13020288E+02
      0.64311319E+00      0.18548536E+01      0.11381633E-11      0.43237286E-11      0.12876996E+02
      0.64348069E+00      0.18337624E+01      0.11219911E-11      0.42618090E-11      0.12730575E+02
      0.64384818E+00      0.18122467E+01      0.11051028E-11      0.41965045E-11      0.12581205E+02
      0.64421567E+00      0.17903325E+01      0.10875597E-11      0.41280607E-11      0.12429070E+02
      0.64458317E+00      0.17680461E+01      0.10694227E-11      0.40567238E-11      0.12274350E+02
      0.64495066E+00      0.17454136E+01      0.10507523E-11      0.39827398E-11      0.12117228E+02
      0.64531815E+00      0.17224610E+01      0.10316085E-11      0.39063534E-11      0.11957884E+02
      0.64568565E+00      0.16992143E+01      0.10120503E-11      0.38278082E-11      0.11796498E+02
      0.64605314E+00      0.16756990E+01      0.99213631E-12      0.37473452E-11      0.11633247E+02
      0.64642063E+00      0.16519406E+01      0.97192373E-12      0.36652030E-11      0.11468308E+02
      0.64678813E+00      0.16279642E+01      0.95146879E-12      0.35816166E-11      0.11301856E+02
      0.64715562E+00      0.16037946E+01      0.93082647E-12      0.34968172E-11      0.11134063E+02
      0.64752311E+00      0.15794561E+01      0.91005030E-12      0.34110316E-11      0.10965097E+02
      0.64789061E+00      0.15549727E+01      0.88919237E-12      0.33244818E-11      0.10795126E+02
      0.64825810E+00      0.15303680E+01      0.86830310E-12      0.32373841E-11      0.10624312E+02
      0.64862559E+00      0.15056649E+01      0.84743125E-12      0.31499490E-11      0.10452815E+02
      0.64899309E+00      0.14808860E+01      0.82662373E-12      0.30623810E-11      0.10280792E+02
      0.64936058E+00      0.14560531E+01      0.80592558E-12      0.29748775E-11      0.10108394E+02
      0.64972807E+00      0.14311876E+01      0.78537987E-12      0.28876291E-11      0.99357694E+01
      0.65009557E+00      0.14063103E+01      0.76502759E-12      0.28008188E-11      0.97630629E+01
      0.65046306E+00      0.13814412E+01      0.74490765E-12      0.27146220E-11      0.95904135E+01
      0.65083055E+00      0.13565998E+01      0.72505677E-12      0.26292058E-11      0.94179562E+01
      0.65119805E+00      0.13318048E+01      0.70550944E-12      0.25447294E-11      0.92458212E+01
      0.65156554E+00      0.13070742E+01      0.68629792E-12      0.24613433E-11      0.90741340E+01
      0.65193303E+00      0.12824256E+01      0.66745213E-12      0.23791891E-11      0.89030151E+01
      0.65230053E+00      0.12578754E+01      0.64899969E-12      0.22983998E-11      0.87325799E+01
      0.65266802E+00      0.12334397E+01      0.63096588E-12      0.22190993E-11      0.85629390E+01
      0.65303551E+00      0.12091335E+01      0.61337360E-12      0.21414023E-11      0.83941977E+01
      0.65340301E+00      0.11849714E+01      0.59624340E-12      0.20654145E-11      0.82264562E+01
      0.65377050E+00      0.11609669E+01      0.57959350E-12      0.19912321E-11      0.80598096E+01
      0.65413799E+00      0.11371332E+01      0.56343972E-12      0.19189424E-11      0.78943479E+01
      0.65450549E+00      0.11134823E+01      0.54779561E-12      0.18486231E-11      0.77301558E+01
      0.65487298E+00      0.10900258E+01      0.53267236E-12      0.17803430E-11      0.75673131E+01
      0.65524047E+00      0.10667744E+01      0.51807893E-12      0.17141616E-11      0.74058945E+01
      0.65560797E+00      0.10437382E+01      0.50402202E-12      0.16501295E-11      0.72459695E+01
      0.65597546E+00      0.10209264E+01      0.49050614E-12      0.15882883E-11      0.70876030E+01
      0.65634295E+00      0.99834785E+00      0.47753366E-12      0.15286709E-11      0.69308551E+01
      0.65671044E+00      0.97601033E+00      0.46510486E-12      0.14713017E-11      0.67757808E+01
      0.65707794E+00      0.95392120E+00      0.45321800E-12      0.14161965E-11      0.66224309E+01
      0.65744543E+00      0.93208711E+00      0.44186937E-12      0.13633633E-11      0.64708515E+01
      0.65781292E+00      0.91051409E+00      0.43105337E-12      0.13128018E-11      0.63210846E+01
      0.65818042E+00      0.88920755E+00      0.42076257E-12      0.12645043E-11      0.61731677E+01
      0.65854791E+00      0.86817234E+00      0.41098783E-12      0.12184556E-11      0.60271344E+01
      0.65891540E+00      0.84741275E+00      0.40171834E-12      0.11746334E-11      0.58830146E+01
      0.65928290E+00      0.82693253E+00      0.39294170E-12      0.11330086E-11      0.57408342E+01
      0.65965039E+00      0.80673492E+00      0.38464408E-12      0.10935459E-11      0.56006159E+01
      0.66001788E+00      0.78682269E+00      0.37681021E-12      0.10562035E-11      0.54623787E+01
      0.66038538E+00      0.76719814E+00      0.36942355E-12      0.10209340E-11      0.53261387E+01
      0.66075287E+00      0.74786315E+00      0.36246638E-12      0.98768464E-12      0.51919089E+01
      0.66112036E+00      0.72881922E+00      0.35591983E-12      0.95639756E-12      0.50596998E+01
      0.66148786E+00      0.71006746E+00      0.34976409E-12      0.92701021E-12      0.49295190E+01
      0.66185535E+00      0.69160864E+00      0.34397840E-12      0.89945578E-12      0.48013718E+01
      0.66222284E+00      0.67344322E+00      0.33854123E-12      0.87366355E-12      0.46752616E+01
      0.66259034E+00      0.65557138E+00      0.33343033E-12      0.84955928E-12      0.45511895E+01
      0.66295783E+00      0.63799304E+00      0.32862288E-12      0.82706558E-12      0.44291549E+01
      0.66332532E+00      0.62070790E+00      0.32409554E-12      0.80610237E-12      0.43091559E+01
      0.66369282E+00      0.60371546E+00      0.31982458E-12      0.78658718E-12      0.41911888E+01
      0.66406031E+00      0.58701505E+00      0.31578597E-12      0.76843561E-12      0.40752491E+01
      0.66442780E+00      0.57060584E+00      0.31195548E-12      0.75156165E-12      0.39613311E+01
      0.66479530E+00      0.55448690E+00      0.30830876E-12      0.73587811E-12      0.38494282E+01
      0.66516279E+00      0.53865721E+00      0.30482149E-12      0.72129696E-12      0.37395333E+01
      0.66553028E+00      0.52311566E+00      0.30146937E-12      0.70772973E-12      0.36316389E+01
      0.66589778E+00      0.50786113E+00      0.29822831E-12      0.69508782E-12      0.35257369E+01
      0.66626527E+00      0.49289244E+00      0.29507447E-12      0.68328286E-12      0.34218195E+01
      0.66663276E+00      0.47820845E+00      0.29198433E-12      0.67222709E-12      0.33198784E+01
      0.66700026E+00      0.46380800E+00      0.28893480E-12      0.66183362E-12      0.32199058E+01
