# nspin         1
# kick mode    0
# kick strength    0.005000000000
# dim           3
# pol(1)           1.000000000000    0.000000000000    0.000000000000
# pol(2)           0.000000000000    1.000000000000    0.000000000000
# pol(3)           0.000000000000    0.000000000000    1.000000000000
# direction    1
# Equiv. axes  0
# wprime           0.000000000000    0.000000000000    1.000000000000
# kick time        0.000000000000
#%
# Number of time steps =    10000
# PropagationSpectrumDampMode   =    2
# PropagationSpectrumDampFactor =    -1.0000
# PropagationSpectrumStartTime  =     0.0000
# PropagationSpectrumEndTime    =   200.0000
# PropagationSpectrumMinEnergy  =     0.0000
# PropagationSpectrumMaxEnergy  =     0.7350
# PropagationSpectrumEnergyStep =     0.0004
#%
# Electronic sum rule       =         3.822896
# Static polarizability (from sum rule) =        14.059382 b
#%
#       Energy        sigma(1, nspin=1)   sigma(2, nspin=1)   sigma(3, nspin=1)   StrengthFunction(1)
#        [H]                [b^2]               [b^2]               [b^2]               [1/H]        
      0.55491481E+00      0.11472614E+01      0.62066047E-05     -0.10190398E-05      0.79646611E+01
      0.55528231E+00      0.11530729E+01      0.62102298E-05     -0.10163267E-05      0.80050064E+01
      0.55564980E+00      0.11587681E+01      0.62136918E-05     -0.10133870E-05      0.80445444E+01
      0.55601729E+00      0.11643722E+01      0.62170272E-05     -0.10102334E-05      0.80834501E+01
      0.55638479E+00      0.11699113E+01      0.62202701E-05     -0.10068783E-05      0.81219046E+01
      0.55675228E+00      0.11754124E+01      0.62234522E-05     -0.10033341E-05      0.81600945E+01
      0.55711977E+00      0.11809029E+01      0.62266020E-05     -0.99961335E-06      0.81982116E+01
      0.55748727E+00      0.11864113E+01      0.62297454E-05     -0.99572812E-06      0.82364527E+01
      0.55785476E+00      0.11919665E+01      0.62329053E-05     -0.99169051E-06      0.82750186E+01
      0.55822225E+00      0.11975979E+01      0.62361014E-05     -0.98751237E-06      0.83141139E+01
      0.55858975E+00      0.12033356E+01      0.62393504E-05     -0.98320532E-06      0.83539468E+01
      0.55895724E+00      0.12092099E+01      0.62426654E-05     -0.97878070E-06      0.83947278E+01
      0.55932473E+00      0.12152514E+01      0.62460564E-05     -0.97424955E-06      0.84366701E+01
      0.55969223E+00      0.12214911E+01      0.62495299E-05     -0.96962254E-06      0.84799883E+01
      0.56005972E+00      0.12279602E+01      0.62530888E-05     -0.96490999E-06      0.85248984E+01
      0.56042721E+00      0.12346897E+01      0.62567323E-05     -0.96012180E-06      0.85716168E+01
      0.56079471E+00      0.12417108E+01      0.62604560E-05     -0.95526741E-06      0.86203600E+01
      0.56116220E+00      0.12490548E+01      0.62642519E-05     -0.95035580E-06      0.86713440E+01
      0.56152969E+00      0.12567524E+01      0.62681079E-05     -0.94539541E-06      0.87247837E+01
      0.56189719E+00      0.12648345E+01      0.62720083E-05     -0.94039418E-06      0.87808922E+01
      0.56226468E+00      0.12733314E+01      0.62759334E-05     -0.93535945E-06      0.88398803E+01
      0.56263217E+00      0.12822730E+01      0.62798597E-05     -0.93029798E-06      0.89019559E+01
      0.56299967E+00      0.12916888E+01      0.62837595E-05     -0.92521588E-06      0.89673235E+01
      0.56336716E+00      0.13016076E+01      0.62876016E-05     -0.92011863E-06      0.90361831E+01
      0.56373465E+00      0.13120577E+01      0.62913505E-05     -0.91501105E-06      0.91087304E+01
      0.56410214E+00      0.13230662E+01      0.62949668E-05     -0.90989723E-06      0.91851556E+01
      0.56446964E+00      0.13346599E+01      0.62984072E-05     -0.90478057E-06      0.92656427E+01
      0.56483713E+00      0.13468643E+01      0.63016247E-05     -0.89966374E-06      0.93503695E+01
      0.56520462E+00      0.13597040E+01      0.63045682E-05     -0.89454865E-06      0.94395065E+01
      0.56557212E+00      0.13732023E+01      0.63071829E-05     -0.88943646E-06      0.95332166E+01
      0.56593961E+00      0.13873816E+01      0.63094102E-05     -0.88432754E-06      0.96316540E+01
      0.56630710E+00      0.14022629E+01      0.63111879E-05     -0.87922149E-06      0.97349645E+01
      0.56667460E+00      0.14178657E+01      0.63124503E-05     -0.87411713E-06      0.98432840E+01
      0.56704209E+00      0.14342081E+01      0.63131278E-05     -0.86901247E-06      0.99567388E+01
      0.56740958E+00      0.14513070E+01      0.63131480E-05     -0.86390474E-06      0.10075444E+02
      0.56777708E+00      0.14691772E+01      0.63124348E-05     -0.85879037E-06      0.10199505E+02
      0.56814457E+00      0.14878322E+01      0.63109090E-05     -0.85366501E-06      0.10329014E+02
      0.56851206E+00      0.15072836E+01      0.63084887E-05     -0.84852351E-06      0.10464053E+02
      0.56887956E+00      0.15275413E+01      0.63050888E-05     -0.84335996E-06      0.10604688E+02
      0.56924705E+00      0.15486133E+01      0.63006219E-05     -0.83816769E-06      0.10750977E+02
      0.56961454E+00      0.15705056E+01      0.62949977E-05     -0.83293928E-06      0.10902960E+02
      0.56998204E+00      0.15932222E+01      0.62881240E-05     -0.82766658E-06      0.11060666E+02
      0.57034953E+00      0.16167653E+01      0.62799061E-05     -0.82234073E-06      0.11224110E+02
      0.57071702E+00      0.16411347E+01      0.62702478E-05     -0.81695218E-06      0.11393290E+02
      0.57108452E+00      0.16663282E+01      0.62590510E-05     -0.81149072E-06      0.11568192E+02
      0.57145201E+00      0.16923415E+01      0.62462163E-05     -0.80594552E-06      0.11748784E+02
      0.57181950E+00      0.17191680E+01      0.62316429E-05     -0.80030514E-06      0.11935023E+02
      0.57218700E+00      0.17467988E+01      0.62152294E-05     -0.79455756E-06      0.12126845E+02
      0.57255449E+00      0.17752229E+01      0.61968734E-05     -0.78869025E-06      0.12324174E+02
      0.57292198E+00      0.18044269E+01      0.61764723E-05     -0.78269018E-06      0.12526918E+02
      0.57328948E+00      0.18343951E+01      0.61539234E-05     -0.77654386E-06      0.12734967E+02
      0.57365697E+00      0.18651095E+01      0.61291241E-05     -0.77023740E-06      0.12948196E+02
      0.57402446E+00      0.18965496E+01      0.61019723E-05     -0.76375653E-06      0.13166464E+02
      0.57439196E+00      0.19286930E+01      0.60723667E-05     -0.75708669E-06      0.13389613E+02
      0.57475945E+00      0.19615145E+01      0.60402070E-05     -0.75021303E-06      0.13617471E+02
      0.57512694E+00      0.19949870E+01      0.60053942E-05     -0.74312050E-06      0.13849848E+02
      0.57549444E+00      0.20290807E+01      0.59678314E-05     -0.73579387E-06      0.14086538E+02
      0.57586193E+00      0.20637639E+01      0.59274232E-05     -0.72821781E-06      0.14327320E+02
      0.57622942E+00      0.20990025E+01      0.58840769E-05     -0.72037695E-06      0.14571957E+02
      0.57659692E+00      0.21347602E+01      0.58377024E-05     -0.71225589E-06      0.14820199E+02
      0.57696441E+00      0.21709985E+01      0.57882125E-05     -0.70383933E-06      0.15071777E+02
      0.57733190E+00      0.22076769E+01      0.57355234E-05     -0.69511207E-06      0.15326410E+02
      0.57769940E+00      0.22447527E+01      0.56795549E-05     -0.68605908E-06      0.15583802E+02
      0.57806689E+00      0.22821812E+01      0.56202306E-05     -0.67666559E-06      0.15843644E+02
      0.57843438E+00      0.23199160E+01      0.55574786E-05     -0.66691712E-06      0.16105611E+02
      0.57880188E+00      0.23579086E+01      0.54912315E-05     -0.65679955E-06      0.16369368E+02
      0.57916937E+00      0.23961088E+01      0.54214267E-05     -0.64629918E-06      0.16634566E+02
      0.57953686E+00      0.24344646E+01      0.53480068E-05     -0.63540279E-06      0.16900844E+02
      0.57990435E+00      0.24729225E+01      0.52709200E-05     -0.62409769E-06      0.17167831E+02
      0.58027185E+00      0.25114274E+01      0.51901201E-05     -0.61237181E-06      0.17435145E+02
      0.58063934E+00      0.25499228E+01      0.51055669E-05     -0.60021372E-06      0.17702392E+02
      0.58100683E+00      0.25883509E+01      0.50172267E-05     -0.58761270E-06      0.17969172E+02
      0.58137433E+00      0.26266526E+01      0.49250721E-05     -0.57455880E-06      0.18235076E+02
      0.58174182E+00      0.26647678E+01      0.48290825E-05     -0.56104289E-06      0.18499684E+02
      0.58210931E+00      0.27026355E+01      0.47292446E-05     -0.54705673E-06      0.18762573E+02
      0.58247681E+00      0.27401935E+01      0.46255518E-05     -0.53259298E-06      0.19023314E+02
      0.58284430E+00      0.27773793E+01      0.45180054E-05     -0.51764528E-06      0.19281469E+02
      0.58321179E+00      0.28141295E+01      0.44066140E-05     -0.50220829E-06      0.19536601E+02
      0.58357929E+00      0.28503802E+01      0.42913940E-05     -0.48627773E-06      0.19788265E+02
      0.58394678E+00      0.28860674E+01      0.41723697E-05     -0.46985041E-06      0.20036017E+02
      0.58431427E+00      0.29211267E+01      0.40495734E-05     -0.45292430E-06      0.20279411E+02
      0.58468177E+00      0.29554938E+01      0.39230456E-05     -0.43549854E-06      0.20517998E+02
      0.58504926E+00      0.29891044E+01      0.37928349E-05     -0.41757345E-06      0.20751334E+02
      0.58541675E+00      0.30218944E+01      0.36589984E-05     -0.39915061E-06      0.20978972E+02
      0.58578425E+00      0.30538000E+01      0.35216011E-05     -0.38023285E-06      0.21200472E+02
      0.58615174E+00      0.30847582E+01      0.33807168E-05     -0.36082428E-06      0.21415394E+02
      0.58651923E+00      0.31147065E+01      0.32364273E-05     -0.34093032E-06      0.21623304E+02
      0.58688673E+00      0.31435832E+01      0.30888229E-05     -0.32055769E-06      0.21823775E+02
      0.58725422E+00      0.31713275E+01      0.29380022E-05     -0.29971444E-06      0.22016386E+02
      0.58762171E+00      0.31978799E+01      0.27840720E-05     -0.27840994E-06      0.22200721E+02
      0.58798921E+00      0.32231820E+01      0.26271470E-05     -0.25665491E-06      0.22376377E+02
      0.58835670E+00      0.32471770E+01      0.24673503E-05     -0.23446138E-06      0.22542958E+02
      0.58872419E+00      0.32698094E+01      0.23048126E-05     -0.21184272E-06      0.22700079E+02
      0.58909169E+00      0.32910255E+01      0.21396723E-05     -0.18881361E-06      0.22847368E+02
      0.58945918E+00      0.33107735E+01      0.19720756E-05     -0.16539005E-06      0.22984465E+02
      0.58982667E+00      0.33290035E+01      0.18021758E-05     -0.14158928E-06      0.23111024E+02
      0.59019417E+00      0.33456676E+01      0.16301333E-05     -0.11742985E-06      0.23226711E+02
      0.59056166E+00      0.33607202E+01      0.14561156E-05     -0.92931519E-07      0.23331211E+02
      0.59092915E+00      0.33741180E+01      0.12802965E-05     -0.68115262E-07      0.23424223E+02
      0.59129665E+00      0.33858203E+01      0.11028563E-05     -0.43003222E-07      0.23505464E+02
      0.59166414E+00      0.33957888E+01      0.92398109E-06     -0.17618680E-07      0.23574669E+02
      0.59203163E+00      0.34039879E+01      0.74386284E-06      0.80139931E-08      0.23631590E+02
      0.59239913E+00      0.34103849E+01      0.56269870E-06      0.33869376E-07      0.23676000E+02
      0.59276662E+00      0.34149498E+01      0.38069078E-06      0.59921049E-07      0.23707691E+02
      0.59313411E+00      0.34176558E+01      0.19804573E-06      0.86141648E-07      0.23726477E+02
      0.59350161E+00      0.34184789E+01      0.14974357E-07      0.11250292E-06      0.23732191E+02
      0.59386910E+00      0.34173984E+01     -0.16830879E-06      0.13897576E-06      0.23724690E+02
      0.59423659E+00      0.34143968E+01     -0.35158589E-06      0.16553033E-06      0.23703852E+02
      0.59460408E+00      0.34094597E+01     -0.53463624E-06      0.19213606E-06      0.23669577E+02
      0.59497158E+00      0.34025762E+01     -0.71723675E-06      0.21876174E-06      0.23621789E+02
      0.59533907E+00      0.33937387E+01     -0.89916243E-06      0.24537560E-06      0.23560436E+02
      0.59570656E+00      0.33829429E+01     -0.10801868E-05      0.27194537E-06      0.23485489E+02
      0.59607406E+00      0.33701881E+01     -0.12600824E-05      0.29843837E-06      0.23396940E+02
      0.59644155E+00      0.33554768E+01     -0.14386214E-05      0.32482155E-06      0.23294810E+02
      0.59680904E+00      0.33388153E+01     -0.16155759E-05      0.35106161E-06      0.23179141E+02
      0.59717654E+00      0.33202131E+01     -0.17907186E-05      0.37712506E-06      0.23049998E+02
      0.59754403E+00      0.32996834E+01     -0.19638231E-05      0.40297828E-06      0.22907474E+02
      0.59791152E+00      0.32772425E+01     -0.21346647E-05      0.42858763E-06      0.22751682E+02
      0.59827902E+00      0.32529105E+01     -0.23030207E-05      0.45391954E-06      0.22582761E+02
      0.59864651E+00      0.32267107E+01     -0.24686709E-05      0.47894055E-06      0.22400874E+02
      0.59901400E+00      0.31986698E+01     -0.26313982E-05      0.50361742E-06      0.22206205E+02
      0.59938150E+00      0.31688178E+01     -0.27909891E-05      0.52791722E-06      0.21998963E+02
      0.59974899E+00      0.31371882E+01     -0.29472340E-05      0.55180738E-06      0.21779379E+02
      0.60011648E+00      0.31038172E+01     -0.30999279E-05      0.57525580E-06      0.21547707E+02
      0.60048398E+00      0.30687446E+01     -0.32488707E-05      0.59823093E-06      0.21304222E+02
      0.60085147E+00      0.30320131E+01     -0.33938680E-05      0.62070181E-06      0.21049220E+02
      0.60121896E+00      0.29936682E+01     -0.35347311E-05      0.64263820E-06      0.20783017E+02
      0.60158646E+00      0.29537586E+01     -0.36712776E-05      0.66401060E-06      0.20505951E+02
      0.60195395E+00      0.29123353E+01     -0.38033319E-05      0.68479040E-06      0.20218378E+02
      0.60232144E+00      0.28694524E+01     -0.39307257E-05      0.70494986E-06      0.19920671E+02
      0.60268894E+00      0.28251664E+01     -0.40532980E-05      0.72446226E-06      0.19613223E+02
      0.60305643E+00      0.27795360E+01     -0.41708960E-05      0.74330189E-06      0.19296442E+02
      0.60342392E+00      0.27326224E+01     -0.42833749E-05      0.76144418E-06      0.18970752E+02
      0.60379142E+00      0.26844889E+01     -0.43905987E-05      0.77886574E-06      0.18636594E+02
      0.60415891E+00      0.26352010E+01     -0.44924400E-05      0.79554440E-06      0.18294421E+02
      0.60452640E+00      0.25848256E+01     -0.45887810E-05      0.81145927E-06      0.17944699E+02
      0.60489390E+00      0.25334318E+01     -0.46795129E-05      0.82659080E-06      0.17587907E+02
      0.60526139E+00      0.24810900E+01     -0.47645368E-05      0.84092083E-06      0.17224532E+02
      0.60562888E+00      0.24278720E+01     -0.48437636E-05      0.85443261E-06      0.16855076E+02
      0.60599638E+00      0.23738509E+01     -0.49171144E-05      0.86711087E-06      0.16480044E+02
      0.60636387E+00      0.23191010E+01     -0.49845201E-05      0.87894181E-06      0.16099953E+02
      0.60673136E+00      0.22636974E+01     -0.50459224E-05      0.88991319E-06      0.15715322E+02
      0.60709886E+00      0.22077158E+01     -0.51012732E-05      0.90001429E-06      0.15326680E+02
      0.60746635E+00      0.21512326E+01     -0.51505347E-05      0.90923598E-06      0.14934556E+02
      0.60783384E+00      0.20943247E+01     -0.51936800E-05      0.91757073E-06      0.14539483E+02
      0.60820134E+00      0.20370692E+01     -0.52306924E-05      0.92501258E-06      0.14141996E+02
      0.60856883E+00      0.19795430E+01     -0.52615660E-05      0.93155721E-06      0.13742631E+02
      0.60893632E+00      0.19218233E+01     -0.52863052E-05      0.93720190E-06      0.13341922E+02
      0.60930382E+00      0.18639867E+01     -0.53049248E-05      0.94194553E-06      0.12940401E+02
      0.60967131E+00      0.18061094E+01     -0.53174500E-05      0.94578860E-06      0.12538598E+02
      0.61003880E+00      0.17482672E+01     -0.53239161E-05      0.94873318E-06      0.12137039E+02
      0.61040629E+00      0.16905348E+01     -0.53243684E-05      0.95078294E-06      0.11736242E+02
      0.61077379E+00      0.16329862E+01     -0.53188620E-05      0.95194308E-06      0.11336721E+02
      0.61114128E+00      0.15756942E+01     -0.53074617E-05      0.95222036E-06      0.10938981E+02
      0.61150877E+00      0.15187304E+01     -0.52902416E-05      0.95162301E-06      0.10543520E+02
      0.61187627E+00      0.14621650E+01     -0.52672850E-05      0.95016076E-06      0.10150825E+02
      0.61224376E+00      0.14060666E+01     -0.52386837E-05      0.94784474E-06      0.97613710E+01
      0.61261125E+00      0.13505021E+01     -0.52045384E-05      0.94468748E-06      0.93756242E+01
      0.61297875E+00      0.12955367E+01     -0.51649579E-05      0.94070287E-06      0.89940363E+01
      0.61334624E+00      0.12412335E+01     -0.51200585E-05      0.93590607E-06      0.86170459E+01
      0.61371373E+00      0.11876536E+01     -0.50699645E-05      0.93031350E-06      0.82450773E+01
      0.61408123E+00      0.11348561E+01     -0.50148067E-05      0.92394277E-06      0.78785396E+01
      0.61444872E+00      0.10828975E+01     -0.49547228E-05      0.91681260E-06      0.75178262E+01
      0.61481621E+00      0.10318321E+01     -0.48898569E-05      0.90894279E-06      0.71633136E+01
      0.61518371E+00      0.98171168E+00     -0.48203586E-05      0.90035414E-06      0.68153614E+01
      0.61555120E+00      0.93258545E+00     -0.47463830E-05      0.89106838E-06      0.64743112E+01
      0.61591869E+00      0.88449998E+00     -0.46680899E-05      0.88110812E-06      0.61404862E+01
      0.61628619E+00      0.83749910E+00     -0.45856437E-05      0.87049676E-06      0.58141908E+01
      0.61665368E+00      0.79162391E+00     -0.44992126E-05      0.85925841E-06      0.54957103E+01
      0.61702117E+00      0.74691265E+00     -0.44089681E-05      0.84741785E-06      0.51853103E+01
      0.61738867E+00      0.70340071E+00     -0.43150850E-05      0.83500043E-06      0.48832362E+01
      0.61775616E+00      0.66112056E+00     -0.42177402E-05      0.82203197E-06      0.45897137E+01
      0.61812365E+00      0.62010176E+00     -0.41171126E-05      0.80853875E-06      0.43049478E+01
      0.61849115E+00      0.58037090E+00     -0.40133827E-05      0.79454737E-06      0.40291233E+01
      0.61885864E+00      0.54195162E+00     -0.39067317E-05      0.78008470E-06      0.37624042E+01
      0.61922613E+00      0.50486461E+00     -0.37973415E-05      0.76517781E-06      0.35049341E+01
      0.61959363E+00      0.46912762E+00     -0.36853938E-05      0.74985387E-06      0.32568363E+01
      0.61996112E+00      0.43475544E+00     -0.35710698E-05      0.73414008E-06      0.30182135E+01
      0.62032861E+00      0.40175999E+00     -0.34545498E-05      0.71806363E-06      0.27891484E+01
      0.62069611E+00      0.37015029E+00     -0.33360125E-05      0.70165156E-06      0.25697036E+01
      0.62106360E+00      0.33993255E+00     -0.32156349E-05      0.68493076E-06      0.23599222E+01
      0.62143109E+00      0.31111019E+00     -0.30935914E-05      0.66792783E-06      0.21598280E+01
      0.62179859E+00      0.28368391E+00     -0.29700539E-05      0.65066907E-06      0.19694259E+01
      0.62216608E+00      0.25765177E+00     -0.28451910E-05      0.63318037E-06      0.17887023E+01
      0.62253357E+00      0.23300921E+00     -0.27191677E-05      0.61548719E-06      0.16176256E+01
      0.62290107E+00      0.20974920E+00     -0.25921451E-05      0.59761444E-06      0.14561471E+01
      0.62326856E+00      0.18786227E+00     -0.24642801E-05      0.57958647E-06      0.13042009E+01
      0.62363605E+00      0.16733662E+00     -0.23357249E-05      0.56142700E-06      0.11617052E+01
      0.62400355E+00      0.14815824E+00     -0.22066268E-05      0.54315906E-06      0.10285626E+01
      0.62437104E+00      0.13031097E+00     -0.20771278E-05      0.52480495E-06      0.90466108E+00
      0.62473853E+00      0.11377663E+00     -0.19473645E-05      0.50638618E-06      0.78987432E+00
      0.62510603E+00      0.98535140E-01     -0.18174679E-05      0.48792344E-06      0.68406295E+00
      0.62547352E+00      0.84564624E-01     -0.16875629E-05      0.46943658E-06      0.58707509E+00
      0.62584101E+00      0.71841531E-01     -0.15577684E-05      0.45094451E-06      0.49874725E+00
      0.62620850E+00      0.60340765E-01     -0.14281970E-05      0.43246527E-06      0.41890519E+00
      0.62657600E+00      0.50035804E-01     -0.12989548E-05      0.41401590E-06      0.34736480E+00
      0.62694349E+00      0.40898831E-01     -0.11701415E-05      0.39561249E-06      0.28393297E+00
      0.62731098E+00      0.32900866E-01     -0.10418502E-05      0.37727013E-06      0.22840850E+00
      0.62767848E+00      0.26011896E-01     -0.91416732E-06      0.35900291E-06      0.18058303E+00
      0.62804597E+00      0.20201004E-01     -0.78717267E-06      0.34082390E-06      0.14024193E+00
      0.62841346E+00      0.15436508E-01     -0.66093933E-06      0.32274514E-06      0.10716525E+00
      0.62878096E+00      0.11686088E-01     -0.53553380E-06      0.30477766E-06      0.81128621E-01
      0.62914845E+00      0.89169224E-02     -0.41101598E-06      0.28693146E-06      0.61904172E-01
      0.62951594E+00      0.70958143E-02     -0.28743928E-06      0.26921553E-06      0.49261448E-01
      0.62988344E+00      0.61893239E-02     -0.16485074E-06      0.25163787E-06      0.42968297E-01
      0.63025093E+00      0.61638949E-02     -0.43291145E-07      0.23420546E-06      0.42791761E-01
      0.63061842E+00      0.69859787E-02      0.77204795E-07      0.21692436E-06      0.48498934E-01
      0.63098592E+00      0.86221567E-02      0.19660828E-06      0.19979965E-06      0.59857813E-01
      0.63135341E+00      0.11039259E-01      0.31489621E-06      0.18283549E-06      0.76638119E-01
      0.63172090E+00      0.14204477E-01      0.43205095E-06      0.16603518E-06      0.98612092E-01
      0.63208840E+00      0.18085477E-01      0.54806007E-06      0.14940114E-06      0.12555526E+00
      0.63245589E+00      0.22650505E-01      0.66291611E-06      0.13293497E-06      0.15724716E+00
      0.63282338E+00      0.27868485E-01      0.77661626E-06      0.11663752E-06      0.19347207E+00
      0.63319088E+00      0.33709119E-01      0.88916208E-06      0.10050887E-06      0.23401965E+00
      0.63355837E+00      0.40142974E-01      0.10005591E-05      0.84548425E-07      0.27868556E+00
      0.63392586E+00      0.47141568E-01      0.11108168E-05      0.68754946E-07      0.32727208E+00
      0.63429336E+00      0.54677446E-01      0.12199475E-05      0.53126594E-07      0.37958859E+00
      0.63466085E+00      0.62724256E-01      0.13279672E-05      0.37660993E-07      0.43545216E+00
      0.63502834E+00      0.71256808E-01      0.14348939E-05      0.22355275E-07      0.49468791E+00
      0.63539584E+00      0.80251137E-01      0.15407482E-05      0.72061371E-08      0.55712946E+00
      0.63576333E+00      0.89684552E-01      0.16455525E-05     -0.77900992E-08      0.62261930E+00
      0.63613082E+00      0.99535682E-01      0.17493306E-05     -0.22637434E-07      0.69100904E+00
      0.63649832E+00      0.10978451E+00      0.18521075E-05     -0.37340132E-07      0.76215972E+00
      0.63686581E+00      0.12041240E+00      0.19539088E-05     -0.51902658E-07      0.83594200E+00
      0.63723330E+00      0.13140213E+00      0.20547604E-05     -0.66329628E-07      0.91223630E+00
      0.63760080E+00      0.14273791E+00      0.21546881E-05     -0.80625739E-07      0.99093291E+00
      0.63796829E+00      0.15440534E+00      0.22537173E-05     -0.94795720E-07      0.10719320E+01
      0.63833578E+00      0.16639149E+00      0.23518725E-05     -0.10884427E-06      0.11551438E+01
      0.63870328E+00      0.17868484E+00      0.24491768E-05     -0.12277600E-06      0.12404882E+01
      0.63907077E+00      0.19127526E+00      0.25456520E-05     -0.13659539E-06      0.13278950E+01
      0.63943826E+00      0.20415403E+00      0.26413177E-05     -0.15030669E-06      0.14173036E+01
      0.63980576E+00      0.21731375E+00      0.27361912E-05     -0.16391395E-06      0.15086627E+01
      0.64017325E+00      0.23074839E+00      0.28302873E-05     -0.17742087E-06      0.16019303E+01
      0.64054074E+00      0.24445315E+00      0.29236177E-05     -0.19083082E-06      0.16970732E+01
      0.64090823E+00      0.25842448E+00      0.30161909E-05     -0.20414677E-06      0.17940667E+01
      0.64127573E+00      0.27266002E+00      0.31080118E-05     -0.21737126E-06      0.18928944E+01
      0.64164322E+00      0.28715848E+00      0.31990817E-05     -0.23050631E-06      0.19935475E+01
      0.64201071E+00      0.30191966E+00      0.32893976E-05     -0.24355346E-06      0.20960244E+01
      0.64237821E+00      0.31694432E+00      0.33789525E-05     -0.25651364E-06      0.22003304E+01
      0.64274570E+00      0.33223411E+00      0.34677346E-05     -0.26938722E-06      0.23064771E+01
      0.64311319E+00      0.34779152E+00      0.35557277E-05     -0.28217393E-06      0.24144817E+01
      0.64348069E+00      0.36361974E+00      0.36429108E-05     -0.29487287E-06      0.25243664E+01
      0.64384818E+00      0.37972264E+00      0.37292579E-05     -0.30748243E-06      0.26361579E+01
      0.64421567E+00      0.39610462E+00      0.38147380E-05     -0.32000033E-06      0.27498870E+01
      0.64458317E+00      0.41277055E+00      0.38993150E-05     -0.33242360E-06      0.28655873E+01
      0.64495066E+00      0.42972566E+00      0.39829478E-05     -0.34474850E-06      0.29832951E+01
      0.64531815E+00      0.44697542E+00      0.40655899E-05     -0.35697061E-06      0.31030485E+01
      0.64568565E+00      0.46452547E+00      0.41471899E-05     -0.36908476E-06      0.32248867E+01
      0.64605314E+00      0.48238153E+00      0.42276910E-05     -0.38108504E-06      0.33488493E+01
      0.64642063E+00      0.50054923E+00      0.43070316E-05     -0.39296483E-06      0.34749753E+01
      0.64678813E+00      0.51903408E+00      0.43851451E-05     -0.40471680E-06      0.36033032E+01
      0.64715562E+00      0.53784134E+00      0.44619600E-05     -0.41633288E-06      0.37338693E+01
      0.64752311E+00      0.55697589E+00      0.45374000E-05     -0.42780435E-06      0.38667076E+01
      0.64789061E+00      0.57644218E+00      0.46113846E-05     -0.43912180E-06      0.40018488E+01
      0.64825810E+00      0.59624408E+00      0.46838287E-05     -0.45027519E-06      0.41393201E+01
      0.64862559E+00      0.61638483E+00      0.47546432E-05     -0.46125385E-06      0.42791437E+01
      0.64899309E+00      0.63686691E+00      0.48237352E-05     -0.47204654E-06      0.44213369E+01
      0.64936058E+00      0.65769196E+00      0.48910082E-05     -0.48264147E-06      0.45659112E+01
      0.64972807E+00      0.67886070E+00      0.49563624E-05     -0.49302633E-06      0.47128715E+01
      0.65009557E+00      0.70037285E+00      0.50196952E-05     -0.50318836E-06      0.48622158E+01
      0.65046306E+00      0.72222700E+00      0.50809012E-05     -0.51311436E-06      0.50139345E+01
      0.65083055E+00      0.74442062E+00      0.51398730E-05     -0.52279078E-06      0.51680098E+01
      0.65119805E+00      0.76694992E+00      0.51965011E-05     -0.53220374E-06      0.53244155E+01
      0.65156554E+00      0.78980981E+00      0.52506747E-05     -0.54133908E-06      0.54831162E+01
      0.65193303E+00      0.81299383E+00      0.53022819E-05     -0.55018243E-06      0.56440673E+01
      0.65230053E+00      0.83649414E+00      0.53512104E-05     -0.55871929E-06      0.58072141E+01
      0.65266802E+00      0.86030141E+00      0.53973475E-05     -0.56693504E-06      0.59724918E+01
      0.65303551E+00      0.88440481E+00      0.54405808E-05     -0.57481505E-06      0.61398255E+01
      0.65340301E+00      0.90879200E+00      0.54807989E-05     -0.58234471E-06      0.63091293E+01
      0.65377050E+00      0.93344906E+00      0.55178913E-05     -0.58950951E-06      0.64803066E+01
      0.65413799E+00      0.95836050E+00      0.55517494E-05     -0.59629511E-06      0.66532499E+01
      0.65450549E+00      0.98350923E+00      0.55822670E-05     -0.60268739E-06      0.68278405E+01
      0.65487298E+00      0.10088766E+01      0.56093401E-05     -0.60867253E-06      0.70039489E+01
      0.65524047E+00      0.10344423E+01      0.56328683E-05     -0.61423709E-06      0.71814342E+01
      0.65560797E+00      0.10601845E+01      0.56527547E-05     -0.61936803E-06      0.73601449E+01
      0.65597546E+00      0.10860797E+01      0.56689064E-05     -0.62405284E-06      0.75399183E+01
      0.65634295E+00      0.11121032E+01      0.56812354E-05     -0.62827956E-06      0.77205813E+01
      0.65671044E+00      0.11382283E+01      0.56896585E-05     -0.63203684E-06      0.79019504E+01
      0.65707794E+00      0.11644272E+01      0.56940981E-05     -0.63531406E-06      0.80838317E+01
      0.65744543E+00      0.11906705E+01      0.56944829E-05     -0.63810133E-06      0.82660217E+01
      0.65781292E+00      0.12169277E+01      0.56907475E-05     -0.64038959E-06      0.84483076E+01
      0.65818042E+00      0.12431667E+01      0.56828338E-05     -0.64217063E-06      0.86304674E+01
      0.65854791E+00      0.12693544E+01      0.56706907E-05     -0.64343719E-06      0.88122709E+01
      0.65891540E+00      0.12954565E+01      0.56542749E-05     -0.64418301E-06      0.89934798E+01
      0.65928290E+00      0.13214375E+01      0.56335510E-05     -0.64440283E-06      0.91738485E+01
      0.65965039E+00      0.13472612E+01      0.56084919E-05     -0.64409250E-06      0.93531249E+01
      0.66001788E+00      0.13728903E+01      0.55790794E-05     -0.64324899E-06      0.95310505E+01
      0.66038538E+00      0.13982869E+01      0.55453040E-05     -0.64187044E-06      0.97073619E+01
